CNPJ;AGENTE;ACAO;RAZAO_SOCIAL;ENDERECO;CIDADE;LATITUDE;LONGITUDE
51234140000165;NICOLAS_CRAVO;REALIZAR_SEGUNDA_VISITA;AGROPET_RIBEIRAO_PRETO_LTDA_-_CASA_DE_RACAO_AGRO_PET;RUA_DOUTOR_URANDY_VIEIRA_DE_SOUZA_LEITE_468_CONJUNTO_HABITACIONAL_JARDIM_DAS_PALMEIRAS_RIBEIRAO_PRETO;RIBEIRAO_PRETO;-21.1906077;-47.7382964
04755892000191;NICOLAS_CRAVO;REALIZAR_SEGUNDA_VISITA;BURIN_E_TOLEDO_PANIFICADORA_LTDA_-_PADARIA_SAO_LUCAS;RUA_DOUTOR_URANDY_VIEIRA_DE_SOUZA_LEITE_496_CONJUNTO_HABITACIONAL_JARDIM_DAS_PALMEIRAS_RIBEIRAO_PRETO;RIBEIRAO_PRETO;-21.1904794;-47.737973
12566565000110;NICOLAS_CRAVO;REALIZAR_SEGUNDA_VISITA;GUILHERME_PASCOAL_POMBAL_-_CASA_DAS_FRUTAS;RUA_DOUTOR_URANDY_VIEIRA_DE_SOUZA_LEITE_548_CONJUNTO_HABITACIONAL_JARDIM_DAS_PALMEIRAS_RIBEIRAO_PRETO;RIBEIRAO_PRETO;-21.1901537;-47.737631
44614482000145;NICOLAS_CRAVO;REALIZAR_SEGUNDA_VISITA;LUARA_MENDONCA_SOBOTTKA_PRINCIPESSA_-_LUH_MODAS;RUA_DOUTOR_URANDY_VIEIRA_DE_SOUZA_LEITE_553_CONJUNTO_HABITACIONAL_JARDIM_DAS_PALMEIRAS_RIBEIRAO_PRETO;RIBEIRAO_PRETO;-21.1898468;-47.737544
48569150000147;NICOLAS_CRAVO;REALIZAR_SEGUNDA_VISITA;VITOR_MIGUEL_MEIRA_PEIXOTO_47937375876_-_V_E_M_BEBIDAS;RUA_DOUTOR_URANDY_VIEIRA_DE_SOUZA_LEITE_555_CONJUNTO_HABITACIONAL_JARDIM_DAS_PALMEIRAS_RIBEIRAO_PRETO;RIBEIRAO_PRETO;-21.1900546;-47.7376393
25005416000123;NICOLAS_CRAVO;REALIZAR_SEGUNDA_VISITA;ADEMIR_D_S_JUNIOR_SALGADEIRA_E_RESTAURANTE_LTDA_-_JR_SALGADERIA;RUA_DOUTOR_URANDY_VIEIRA_DE_SOUZA_LEITE_555_CONJUNTO_HABITACIONAL_JARDIM_DAS_PALMEIRAS_RIBEIRAO_PRETO;RIBEIRAO_PRETO;-21.1900738;-47.7376202
29872878000107;NICOLAS_CRAVO;REALIZAR_SEGUNDA_VISITA;EDER_EDUARDO_SOBRAO_05558509864_-_MARSALLI_PERFUMARIA;RUA_DOUTOR_URANDY_VIEIRA_DE_SOUZA_LEITE_567_CONJUNTO_HABITACIONAL_JARDIM_DAS_PALMEIRAS_RIBEIRAO_PRETO;RIBEIRAO_PRETO;-21.1899335;-47.7374149
29968430000183;NICOLAS_CRAVO;REALIZAR_SEGUNDA_VISITA;MATHEUS_MAGALHAES_41301177857_-_POINT_CELL;RUA_DOUTOR_URANDY_VIEIRA_DE_SOUZA_LEITE_567_CONJUNTO_HABITACIONAL_JARDIM_DAS_PALMEIRAS_RIBEIRAO_PRETO;RIBEIRAO_PRETO;-21.1899578;-47.7375179
48472606000156;NICOLAS_CRAVO;REALIZAR_SEGUNDA_VISITA;48.472.606_ANDRESSA_CRISTINA_DA_SILVA_-_COXINHA_MANIA;RUA_DOUTOR_URANDY_VIEIRA_DE_SOUZA_LEITE_578_CONJUNTO_HABITACIONAL_JARDIM_DAS_PALMEIRAS_RIBEIRAO_PRETO;RIBEIRAO_PRETO;-21.1900061;-47.7374976
48496750000122;NICOLAS_CRAVO;REALIZAR_SEGUNDA_VISITA;CLEICY_LENI_GARCIA_FIGUEIREDO_32128069823_-_DIA_A_DIA_CELULAR;RUA_DOUTOR_URANDY_VIEIRA_DE_SOUZA_LEITE_601_CONJUNTO_HABITACIONAL_JARDIM_DAS_PALMEIRAS_RIBEIRAO_PRETO;RIBEIRAO_PRETO;-21.1897698;-47.7373837
43058464000161;NICOLAS_CRAVO;REALIZAR_SEGUNDA_VISITA;RV_ALMEIDA_MATERIAIS_PARA_CONSTRUCAO_LTDA_-_ALMEIDA_CONSTRUCAO;RUA_ELIR_CUNHA_SANCHES_65_JARDIM_ANGELO_JURCA_RIBEIRAO_PRETO;RIBEIRAO_PRETO;-21.1706994;-47.7258247
48722543000149;NICOLAS_CRAVO;REALIZAR_SEGUNDA_VISITA;48.722.543_NILTON_SILVA_DE_PAULA_-_LAVA_RAPIDO_TREVO;RUA_EMILIO_FAVERO_1021_JARDIM_ANHANGUERA_RIBEIRAO_PRETO;RIBEIRAO_PRETO;-21.1804456;-47.7755497
54567103000167;NICOLAS_CRAVO;REALIZAR_SEGUNDA_VISITA;54.567.103_MARIA_LUCIA_DA_SILVA_SANTOS_-_ESTILO_MULHER;RUA_EMILIO_FAVERO_1021_JARDIM_ANHANGUERA_RIBEIRAO_PRETO;RIBEIRAO_PRETO;-21.1804658;-47.7757467
02941916000171;NICOLAS_CRAVO;REALIZAR_SEGUNDA_VISITA;SERGIO_LUIS_CARNIEL_RIBEIRAO_PRETO_-_SERGIO_CONSTRUCAO;RUA_EMILIO_FAVERO_441_JARDIM_ANHANGUERA_RIBEIRAO_PRETO;RIBEIRAO_PRETO;-21.1791772;-47.7766295
11565001000108;NICOLAS_CRAVO;REALIZAR_SEGUNDA_VISITA;BR_BIKES_COMERCIO_E_SERVICOS_LTDA_-_BR_BIKES;RUA_EMILIO_FAVERO_925_JARDIM_ANHANGUERA_RIBEIRAO_PRETO;RIBEIRAO_PRETO;-21.1795453;-47.7759946
23960247000155;NICOLAS_CRAVO;REALIZAR_SEGUNDA_VISITA;AGENILSON_RODRIGUES_DA_SILVA_98833979504_-_SABOR_DA_VIDA_RESTAURANTE;RUA_EMILIO_FAVERO_972_JARDIM_ANHANGUERA_RIBEIRAO_PRETO;RIBEIRAO_PRETO;-21.1796674;-47.7763251
05081742000102;NICOLAS_CRAVO;REALIZAR_SEGUNDA_VISITA;ELIANE_DOS_SANTOS_BARBOSA_RIBEIRAO_PRETO_-_GOYANO_BATERIAS;RUA_FRANCISCO_ALVES_601_JARDIM_INTERLAGOS_RIBEIRAO_PRETO;RIBEIRAO_PRETO;-21.1891414;-47.7551836
35730313000180;NICOLAS_CRAVO;REALIZAR_SEGUNDA_VISITA;SONELI_TURIBA_LOPES_10894649833_-_MARLLI_FESTAS;RUA_IDA_MARIA_LAGGO_TUNIS_233_CONJUNTO_HABITACIONAL_JARDIM_DAS_PALMEIRAS_RIBEIRAO_PRETO;RIBEIRAO_PRETO;-21.1896768;-47.7372465
12149814000171;NICOLAS_CRAVO;REALIZAR_SEGUNDA_VISITA;MERCIO_DE_ANDRADE_ALVARENGA_MOTOS_-_OREIA_MOTOS;RUA_ISAIAS_JOSE_FERREIRA_175_JARDIM_ANHANGUERA_RIBEIRAO_PRETO;RIBEIRAO_PRETO;-21.1790834;-47.7769306
08693055000136;NICOLAS_CRAVO;REALIZAR_SEGUNDA_VISITA;ELAINE_CRISTINA_CASARINI_PAPELARIA_E_PRESENTES_-_FOQUINHA_PRESENTES;RUA_ISAIAS_JOSE_FERREIRA_177_JARDIM_ANHANGUERA_RIBEIRAO_PRETO;RIBEIRAO_PRETO;-21.1790778;-47.7767582
53803733000120;NICOLAS_CRAVO;REALIZAR_SEGUNDA_VISITA;BARBOSA_CELL_APARELHOS_E_ACESSORIOS_LTDA_-_BARBOSA_CELL;RUA_JOSE_OTAVIO_DE_OLIVEIRA_390_PARQUE_RES_C_PORTINARI_RIBEIRAO_PRETO;RIBEIRAO_PRETO;-21.1628222;-47.7282846
60633899000101;NICOLAS_CRAVO;REALIZAR_SEGUNDA_VISITA;60.633.899_PRISCILA_SALES_GREGORIO_-_ALGODAO_DOCE_DA_PRI;RUA_JOSE_VENANCIO_469_VILA_VIRGINIA_RIBEIRAO_PRETO;RIBEIRAO_PRETO;-21.1861123;-47.8256211
14232132000153;NICOLAS_CRAVO;REALIZAR_SEGUNDA_VISITA;G8_ARMARINHOS_LTDA_-_LOJA_VITORIA;RUA_JOSE_VENANCIO_469_VILA_VIRGINIA_RIBEIRAO_PRETO;RIBEIRAO_PRETO;-21.1861401;-47.825616
22032986000114;NICOLAS_CRAVO;REALIZAR_SEGUNDA_VISITA;NEURIDES_ELEUTERIO_19950844843_-_NE_INSTALACAO_ELETRETRICA;RUA_JULIETA_ENGRACIA_GARCIA_2635_IPIRANGA_RIBEIRAO_PRETO;RIBEIRAO_PRETO;-21.1391064;-47.8209296
44960930000162;NICOLAS_CRAVO;REALIZAR_SEGUNDA_VISITA;D&J_PLUS_DRINKS_DEPOSITO_DE_BEBIDAS_LTDA_-_DL_DEPOSITO_DE_BEBIDAS;RUA_MARIA_APARECIDA_DO_AMARAL_1610_PLANALTO_VERDE_RIBEIRAO_PRETO;RIBEIRAO_PRETO;-21.1423595;-47.8504622
11165171000197;NICOLAS_CRAVO;REALIZAR_SEGUNDA_VISITA;DONNA_FIUCA_COMERCIO_DE_ALIMENTOS_LTDA._-_PADARIA_ROEFFER;RUA_MARIO_VENTURI_470_PARQUE_RESIDENCIAL_CANDIDO_PORTINARI_RIBEIRAO_PRETO;RIBEIRAO_PRETO;-21.1668489;-47.7272077
11253744000134;NICOLAS_CRAVO;REALIZAR_SEGUNDA_VISITA;ROSA_MARIA_RAMOS_MEIRA_ROBERTO_-_CENTRO_DE_BELEZA_ROSA;RUA_MARTINICO_PRADO_1023_VILA_TIBERIO_RIBEIRAO_PRETO;RIBEIRAO_PRETO;-21.166834;-47.8206898
01758710000148;NICOLAS_CRAVO;REALIZAR_SEGUNDA_VISITA;PEDRO_LUIZ_CASTELUCCI_-_IMPORTEC;RUA_MARTINICO_PRADO_1138_VILA_TIBERIO_RIBEIRAO_PRETO;RIBEIRAO_PRETO;-21.1659817;-47.8215167
51592022000129;NICOLAS_CRAVO;REALIZAR_SEGUNDA_VISITA;51.592.022_DEIVID_CICOGNA_DA_FONSECA_-_DR._DAS_CHAVES;RUA_MARTINICO_PRADO_1148_VILA_TIBERIO_RIBEIRAO_PRETO;RIBEIRAO_PRETO;-21.1659428;-47.8216169
16597514000106;NICOLAS_CRAVO;REALIZAR_SEGUNDA_VISITA;M._A._G._POLICENO_PROMOTORA_DE_VENDAS_-_M.A.G._POLICENO;RUA_MARTINICO_PRADO_380_VILA_TIBERIO_RIBEIRAO_PRETO;RIBEIRAO_PRETO;-21.1703904;-47.8157482
50426865000192;NICOLAS_CRAVO;REALIZAR_SEGUNDA_VISITA;PAPELARIA_E_TABACARIA_OLIVEIRA_LTDA_-_ALFA_BETA_PAPELARIA;RUA_MARTINICO_PRADO_392_VILA_TIBERIO_RIBEIRAO_PRETO;RIBEIRAO_PRETO;-21.1703193;-47.8160427
34383640000140;NICOLAS_CRAVO;REALIZAR_SEGUNDA_VISITA;SMART_NEW_ELETRONICOS_LTDA_-_SMAT_NILL;RUA_MARTINICO_PRADO_413_VILA_TIBERIO_RIBEIRAO_PRETO;RIBEIRAO_PRETO;-21.1702457;-47.8160255
30697910000136;NICOLAS_CRAVO;REALIZAR_SEGUNDA_VISITA;JESSICA_OLIVEIRA_CARVALHO_DE_PAULA_40152031863_-_ESTUDIO_MESSICA_OLIVEIRA;RUA_MARTINICO_PRADO_456_VILA_TIBERIO_RIBEIRAO_PRETO;RIBEIRAO_PRETO;-21.1699146;-47.8162519
56043286000147;NICOLAS_CRAVO;REALIZAR_SEGUNDA_VISITA;ANTONIO_CELSO_BIANCO_LTDA_-_NAO_ERA_FIVE;RUA_MARTINICO_PRADO_468_VILA_TIBERIO_RIBEIRAO_PRETO;RIBEIRAO_PRETO;-21.1698394;-47.8162713
03707226000115;NICOLAS_CRAVO;REALIZAR_SEGUNDA_VISITA;METROL_BALANCAS_COMERCIO_E_PRESTACAO_DE_SERVICOS_LTDA_-_METROL_TECNOLOGIA;RUA_MARTINICO_PRADO_481_VILA_TIBERIO_RIBEIRAO_PRETO;RIBEIRAO_PRETO;-21.1699006;-47.8165223
55468777000177;NICOLAS_CRAVO;REALIZAR_SEGUNDA_VISITA;KFB_REVEST_COLLOR_LTDA_-_KFB_COLOR;RUA_MARTINICO_PRADO_914_VILA_TIBERIO_RIBEIRAO_PRETO;RIBEIRAO_PRETO;-21.1673819;-47.8197591
52694324000170;NICOLAS_CRAVO;REALIZAR_SEGUNDA_VISITA;ANDRE_MARQUES_DA_SILVA_LTDA_-_LANCHONETE_MARACANZ;RUA_MARTINICO_PRADO_923_VILA_TIBERIO_RIBEIRAO_PRETO;RIBEIRAO_PRETO;-21.167347;-47.8198801
28553734000117;NICOLAS_CRAVO;REALIZAR_SEGUNDA_VISITA;LOTTI_E_TONATO_COMERCIO_DE_EMBALAGENS_LTDA_-_CANAL_DAS_EMBALAGENS;RUA_NELSON_PASQUALIN_193_PARQUE_RESIDENCIAL_CANDIDO_PORTINARI_RIBEIRAO_PRETO;RIBEIRAO_PRETO;-21.1642838;-47.7454408
02840034000110;NICOLAS_CRAVO;REALIZAR_SEGUNDA_VISITA;E._C._MOREIRA_CALCADOS_-_SUZANA_MODAS;RUA_NITEROI_650_PARQUE_INDUSTRIAL_LAGOINHA_RIBEIRAO_PRETO;RIBEIRAO_PRETO;-21.1904997;-47.771293
47544369000129;NICOLAS_CRAVO;REALIZAR_SEGUNDA_VISITA;LISA_ALMEIDA_CHOCOLATERIA_LTDA_-_CACAU_SHOW;RUA_NITEROI_747_PARQUE_INDUSTRIAL_LAGOINHA_RIBEIRAO_PRETO;RIBEIRAO_PRETO;-21.1904925;-47.7712943
57911957000107;NICOLAS_CRAVO;REALIZAR_SEGUNDA_VISITA;57.911.957_RODRIGO_DE_SOUZA_TEIXEIRA_-_MIL_COISAS;RUA_NITEROI_765_PARQUE_INDUSTRIAL_LAGOINHA_RIBEIRAO_PRETO;RIBEIRAO_PRETO;-21.1903197;-47.7713545
30781062000149;NICOLAS_CRAVO;REALIZAR_SEGUNDA_VISITA;BOTECO_LAGOINHA_BAR_&_GRILL_LTDA_-_BOTECO_LAGOINHA;RUA_NITEROI_769_PARQUE_INDUSTRIAL_LAGOINHA_RIBEIRAO_PRETO;RIBEIRAO_PRETO;-21.19042;-47.7710865
45861631000133;NICOLAS_CRAVO;REALIZAR_SEGUNDA_VISITA;MAURICIO_ALVES_FERREIRA_JUNIOR_37463069818_-_BELLA_CASE;RUA_NITEROI_775_PARQUE_INDUSTRIAL_LAGOINHA_RIBEIRAO_PRETO;RIBEIRAO_PRETO;-21.1904215;-47.7708203
11002574000115;NICOLAS_CRAVO;REALIZAR_SEGUNDA_VISITA;GALDEANO_CONFEITARIA_E_SERVICOS_LTDA_-_ATELIE_DO_BOLO;RUA_NITEROI_783_PARQUE_INDUSTRIAL_LAGOINHA_RIBEIRAO_PRETO;RIBEIRAO_PRETO;-21.1904374;-47.770942
47067832000199;NICOLAS_CRAVO;REALIZAR_SEGUNDA_VISITA;EMPORIO_DU'S_QUEIJOS_LTDA_-_EMPORIO_QUEIJOS_E_CIA;RUA_NITEROI_835_PARQUE_INDUSTRIAL_LAGOINHA_RIBEIRAO_PRETO;RIBEIRAO_PRETO;-21.1903519;-47.7704844
61415641000100;NICOLAS_CRAVO;REALIZAR_SEGUNDA_VISITA;S._E._PIRES_EMPORIO_LTDA_-_EMPORIO_SHOFIA;RUA_PARAISO_430_VILA_TIBERIO_RIBEIRAO_PRETO;RIBEIRAO_PRETO;-21.1666615;-47.8208066
49937252000130;NICOLAS_CRAVO;REALIZAR_SEGUNDA_VISITA;49.937.252_GILVAN_MILIANO_BEZERRA_-_FIL_BEBES_BAR;RUA_PAULO_DE_FRONTIM_501_VILA_VIRGINIA_RIBEIRAO_PRETO;RIBEIRAO_PRETO;-21.1852098;-47.8251066
05418485000151;NICOLAS_CRAVO;REALIZAR_SEGUNDA_VISITA;W._W._TRADICIONALLI_RESTAURANTE_LTDA_-_TRADICIONALLI_RESTAURANTE;RUA_PAULO_DE_FRONTIM_815_VILA_VIRGINIA_RIBEIRAO_PRETO;RIBEIRAO_PRETO;-21.1877435;-47.8264535
49321493000150;NICOLAS_CRAVO;REALIZAR_SEGUNDA_VISITA;49.321.493_PAULO_AFONSO_GRAZIANI_VASCONCELLOS_FILHO_-_TOP_LIMP;RUA_PAULO_DE_FRONTIM_868_VILA_VIRGINIA_RIBEIRAO_PRETO;RIBEIRAO_PRETO;-21.1880351;-47.8266309
44344420000160;NICOLAS_CRAVO;REALIZAR_SEGUNDA_VISITA;44.344.420_JESSICA_MONTELS_TEIXEIRA_-_MONTES_MODA;RUA_RANGEL_PESTANA_953_VILA_VIRGINIA_RIBEIRAO_PRETO;RIBEIRAO_PRETO;-21.1851446;-47.8299307
15195912000133;NICOLAS_CRAVO;REALIZAR_SEGUNDA_VISITA;ALESSANDRA_MOREIRA_DE_OLIVEIRA_11731423802_-_ALESANDRA_MOREIRA_DE_OLLIVEIRA;RUA_SANTA_CATARINA_1119_VILA_MARIA_LUIZA_RIBEIRAO_PRETO;RIBEIRAO_PRETO;-21.1583695;-47.8261792
57251844000122;NICOLAS_CRAVO;REALIZAR_SEGUNDA_VISITA;RSN_PISCINAS_LTDA_-_RSN_PISCINAS;RUA_VINTE_E_UM_DE_ABRIL_11_VILA_TIBERIO_RIBEIRAO_PRETO;RIBEIRAO_PRETO;-21.1648371;-47.8215681
48465711000168;NICOLAS_CRAVO;REALIZAR_PRIMEIRA_VISITA_POTENCIAL;JOSE_ODAIR_SALLA_JUNIOR_PSICOLOGIA;RUA_GEOGRAFO_MILTON_SANTOS_92_JARDIM_PORTO_SEGURO_RIBEIRAO_PRETO_BRASIL;RIBEIRAO_PRETO;-21.1481612;-47.7558791
20347911000105;NICOLAS_CRAVO;REALIZAR_PRIMEIRA_VISITA_POTENCIAL;FABIO_RICO_MOREIRA_30476959896;RUA_FLAVIO_CANESIN_337_RECREIO_DAS_ACACIAS_RIBEIRAO_PRETO_BRASIL;RIBEIRAO_PRETO;-21.1533291;-47.7468241
48299562000104;NICOLAS_CRAVO;REALIZAR_PRIMEIRA_VISITA_POTENCIAL;DAVID_CESAR_DE_PAIVA_RODRIGUES_45449571844;RUA_CONSELHEIRO_FERREIRA_VIANA_3459_JARDIM_JOSE_FIGUEIRA_RIBEIRAO_PRETO_BRASIL;RIBEIRAO_PRETO;-21.1540556;-47.7448982
35923619000152;NICOLAS_CRAVO;REALIZAR_PRIMEIRA_VISITA_POTENCIAL;35.923.619_ANA_CLAUDIA_PEREIRA_MACEDO;RUA_PROFESSOR_AYLTON_RICOY_DE_OLIVEIRA_585_JARDIM_OURO_BRANCO_RIBEIRAO_PRETO_BRASIL;RIBEIRAO_PRETO;-21.1577733;-47.7514949
54576781000196;NICOLAS_CRAVO;REALIZAR_PRIMEIRA_VISITA_POTENCIAL;54.576.781_BRAZ_KLIPE;RUA_GIROLANO_PRECINOTO_145_PARQUE_RESIDENCIAL_CANDIDO_PORTINARI_RIBEIRAO_PRETO_BRASIL;RIBEIRAO_PRETO;-21.1595195;-47.7444492
08826724000109;NICOLAS_CRAVO;REALIZAR_PRIMEIRA_VISITA_POTENCIAL;LUCIANA_TEIXEIRA_DIAS_AMORIM;RUA_DANIEL_KUJAWSKI_466_JARDIM_MACEDO_RIBEIRAO_PRETO_BRASIL;RIBEIRAO_PRETO;-21.1604371;-47.7430702
28770079000159;NICOLAS_CRAVO;REALIZAR_PRIMEIRA_VISITA_POTENCIAL;28.770.079_NATALIA_GABRIELA_REZENDE;RUA_COSMO_SANTILLO_119_PARQUE_RESIDENCIAL_CANDIDO_PORTINARI_RIBEIRAO_PRETO_BRASIL;RIBEIRAO_PRETO;-21.1606803;-47.7445417
04462234900013;NICOLAS_CRAVO;REALIZAR_PRIMEIRA_VISITA_POTENCIAL;DRIELI_HANELORE_BUENO_33368363875;RUA_JOSE_OTAVIO_DE_OLIVEIRA_290_PARQUE_DOS_FLAMBOYANS_RIBEIRAO_PRETO_BRASIL;RIBEIRAO_PRETO;-21.1622272;-47.7285873
42421741000196;NICOLAS_CRAVO;REALIZAR_PRIMEIRA_VISITA_POTENCIAL;LEILA_CARDOSO_SANTOS_GOMES_30790453860;RUA_HENRIQUE_SAVIO_PAIVA_TEIXEIRA_96_PARQUE_RESIDENCIAL_CANDIDO_PORTINARI_RIBEIRAO_PRETO_BRASIL;RIBEIRAO_PRETO;-21.1660684;-47.743847
56433891000124;NICOLAS_CRAVO;REALIZAR_PRIMEIRA_VISITA_POTENCIAL;56.433.891_PRISCILLA_PEREIRA_PRATA;RUA_JOSE_MILENA_88_PARQUE_RESIDENCIAL_CANDIDO_PORTINARI_RIBEIRAO_PRETO_BRASIL;RIBEIRAO_PRETO;-21.1689528;-47.7532381
45732398000199;NICOLAS_CRAVO;REALIZAR_PRIMEIRA_VISITA_POTENCIAL;45.732.398_JEFFERSON_GONCALVES_ARAUJO;RUA_VISCONDE_DE_INHAUMA_-_DE_1400/1401_AO_FIM_2111_JARDIM_SUMARE_RIBEIRAO_PRETO_BRASIL;RIBEIRAO_PRETO;-21.1697488;-47.7245253
23658366000158;NICOLAS_CRAVO;REALIZAR_PRIMEIRA_VISITA_POTENCIAL;KEREM_DE_FREITAS_BARROCAL_39415041854;RUA_ANTONIO_MOREIRA_DA_CUNHA_130_JARDIM_ANGELO_JURCA_RIBEIRAO_PRETO_BRASIL;RIBEIRAO_PRETO;-21.169967;-47.725425
57074531000146;NICOLAS_CRAVO;REALIZAR_PRIMEIRA_VISITA_POTENCIAL;MMS_SERVICOS_ADMINISTRATIVOS_E_FINANCEIROS_LTDA;RUA_ARLINDO_CATELLI_685_RESIDENCIAL_E_COMERCIAL_PALMARES_RIBEIRAO_PRETO_BRASIL;RIBEIRAO_PRETO;-21.1738944;-47.7599682
46347641000118;NICOLAS_CRAVO;REALIZAR_PRIMEIRA_VISITA_POTENCIAL;PERONNI_IMOVEIS_LTDA;AVENIDA_MEIRA_JUNIOR_400_JARDIM_PAULISTA_RIBEIRAO_PRETO_BRASIL;RIBEIRAO_PRETO;-21.1746986;-47.7676844
57561181000142;NICOLAS_CRAVO;REALIZAR_PRIMEIRA_VISITA_POTENCIAL;57.561.181_DOROLICIO_APARECIDO_BARRETO;RUA_ELIAS_DIB_683_JARDIM_ANHANGUERA_RIBEIRAO_PRETO_BRASIL;RIBEIRAO_PRETO;-21.1747247;-47.7718705
31260665000168;NICOLAS_CRAVO;REALIZAR_PRIMEIRA_VISITA_POTENCIAL;ANA_REGINA_RIBEIRO_RANGEL_13883137820;RUA_UBIRAJARA_LOPES_170_RECREIO_DAS_ACACIAS_RIBEIRAO_PRETO_BRASIL;RIBEIRAO_PRETO;-21.1755816;-47.7583815
49679352000104;NICOLAS_CRAVO;REALIZAR_PRIMEIRA_VISITA_POTENCIAL;49.679.352_NEIVA_ELIZABETH_ROSA;RUA_JOSE_ARIGO_962_JARDIM_NOVO_MUNDO_RIBEIRAO_PRETO_BRASIL;RIBEIRAO_PRETO;-21.1757281;-47.7721527
51416528000187;NICOLAS_CRAVO;REALIZAR_PRIMEIRA_VISITA_POTENCIAL;EXCEUSIOR_VENTURES_LOGISTICA_LTDA;RUA_ANTONIA_CARRARA_ORLANDINI_891_JARDIM_ZARA_RIBEIRAO_PRETO_BRASIL;RIBEIRAO_PRETO;-21.1768127;-47.7717835
10805268000154;NICOLAS_CRAVO;REALIZAR_PRIMEIRA_VISITA_POTENCIAL;JOSIMAR_DE_JESUS_DANTAS_COMERCIO_E_SERVICOS;RUA_CORONEL_MARIANO_DE_MELO_696_JARDIM_ANHANGUERA_RIBEIRAO_PRETO_BRASIL;RIBEIRAO_PRETO;-21.1770106;-47.7743942
27642067000186;NICOLAS_CRAVO;REALIZAR_PRIMEIRA_VISITA_POTENCIAL;27.642.067_DANIELE_APARECIDA_DE_LIMA_SANTOS;RUA_ARY_DA_SILVA_GALVAO_58_RESIDENCIAL_E_COMERCIAL_PALMARES_RIBEIRAO_PRETO_BRASIL;RIBEIRAO_PRETO;-21.1770293;-47.766305
19898403000128;NICOLAS_CRAVO;REALIZAR_PRIMEIRA_VISITA_POTENCIAL;19.898.403_MARILDA_MATIOLI_COSENZO;RUA_DOUTOR_MORAIS_LIMA_485_JARDIM_NOVO_MUNDO_RIBEIRAO_PRETO_BRASIL;RIBEIRAO_PRETO;-21.1773389;-47.7763581
09477466800013;NICOLAS_CRAVO;REALIZAR_PRIMEIRA_VISITA_POTENCIAL;MEGASUL_COMERCIO_ELETRONICO_LTDA;RUA_SEBASTIANA_MONTEIRO_FACCIOLI_30_JARDIM_NOVO_MUNDO_RIBEIRAO_PRETO_BRASIL;RIBEIRAO_PRETO;-21.1777059;-47.7782181
02876503500013;NICOLAS_CRAVO;REALIZAR_PRIMEIRA_VISITA_POTENCIAL;ROBERTO_PEREIRA_DA_SILVA;RUA_PEDRO_BARBIERI_1760_PARQUE_SAO_SEBASTIAO_RIBEIRAO_PRETO_BRASIL;RIBEIRAO_PRETO;-21.1784969;-47.736075
51584105000176;NICOLAS_CRAVO;REALIZAR_PRIMEIRA_VISITA_POTENCIAL;MARIA_EDUARDA_ALVES_SANTANELLI;RUA_DESEMBARGADOR_JOSE_CAVALCANTI_SILVA_124_PARQUE_DOS_BANDEIRANTES_II_RIBEIRAO_PRETO_BRASIL;RIBEIRAO_PRETO;-21.1787086;-47.7797079
33929444000165;NICOLAS_CRAVO;REALIZAR_PRIMEIRA_VISITA_POTENCIAL;CECILIA_FERREIRA_DE_SOUZA_CARDACO_63781352900;RUA_DOUTOR_FRANCISCO_DEGNI_1460_PARQUE_SAO_SEBASTIAO_RIBEIRAO_PRETO_BRASIL;RIBEIRAO_PRETO;-21.1788717;-47.7414027
59406364000119;NICOLAS_CRAVO;REALIZAR_PRIMEIRA_VISITA_POTENCIAL;59.406.364_IGOR_HENRIQUE_DA_SILVA;RUA_DOMINGOS_PADOVAN_965_JARDIM_ANHANGUERA_RIBEIRAO_PRETO_BRASIL;RIBEIRAO_PRETO;-21.1790132;-47.7741465
33109930000137;NICOLAS_CRAVO;REALIZAR_PRIMEIRA_VISITA_POTENCIAL;GABRIEL_LIMA_FARIAS_44869197855;RUA_DOM_MANUEL_DA_SILVEIRA_D'ELBOUX_1251_PARQUE_SAO_SEBASTIAO_RIBEIRAO_PRETO_BRASIL;RIBEIRAO_PRETO;-21.1795061;-47.7382921
50796223000185;NICOLAS_CRAVO;REALIZAR_PRIMEIRA_VISITA_POTENCIAL;50.796.223_WILLIAM_MATOS_CICILINI;RUA_DOM_MANUEL_DA_SILVEIRA_D'ELBOUX_-_DE_1000/1001_AO_1031_PARQUE_SAO_SEBASTIAO_RIBEIRAO_PRETO_BRASIL;RIBEIRAO_PRETO;-21.1795849;-47.7381832
38007434000196;NICOLAS_CRAVO;REALIZAR_PRIMEIRA_VISITA_POTENCIAL;38.007.434_STEPHANIE_CAROLINNA_DE_ANDRADE_MARTINS;RUA_ANTONIO_ZANELATO_75_JARDIM_ZARA_RIBEIRAO_PRETO_BRASIL;RIBEIRAO_PRETO;-21.179714;-47.7645018
23335535000119;NICOLAS_CRAVO;REALIZAR_PRIMEIRA_VISITA_POTENCIAL;POLIANA_RENATA_PACHECO_34905815800;RUA_ARISTIDES_BERNARDES_BARRETO_555_PARQUE_RIBEIRAO_PRETO_RIBEIRAO_PRETO_BRASIL;RIBEIRAO_PRETO;-21.1797219;-47.7522558
